bitly.link.id	ts	click.count	long.url
1evCLFM	2014-02-05 02:25:18	13	http://suagajnq.myftp.biz/jsgpzpnxnwepoph3yiu5f0dlzghrxf
1evCJxG	2014-02-05 02:25:17	0	http://suagajnq.myftp.biz/lajnpssop4z0xg9fdx3isbj2qq7zqluyqn6bz5l6tyj
1evCJhm	2014-02-05 02:25:16	0	http://suagajnq.myftp.biz/blwzlzvnxhksw6atvcoqffnvqdpe2dqvuwi
1c0HcUN	2014-02-05 02:25:17	0	http://suagajnq.myftp.biz/ynz2kqmgkence9skggeusssgcftj1vrpvugw9o9uu
1evCLFO	2014-02-05 02:25:17	0	http://suagajnq.myftp.biz/dm0rz7xwkphigpuvwr4nhd01xewty2avsax0qra9clnmdo0
1c0HcUH	2014-02-05 02:25:16	0	http://suagajnq.myftp.biz/4ded1d3igosgsw0wzmnvjwrzo9dwdl004rczffwycd
1evCLpu	2014-02-05 02:25:15	7	http://suagajnq.myftp.biz/gxb62fmz5g0ofuzf5fdoixihhw32o7vi4sbnfj9l
1c0Hfjw	2014-02-05 02:25:15	43	http://suagajnq.myftp.biz/j8iympborwc4wxzxdr2aounbif5vb7l
1evCLpw	2014-02-05 02:25:15	25	http://suagajnq.myftp.biz/dxro09r2k6rt5nqz2rlg4cmpddwt6g8xxndquk9ee
1c0HcEp	2014-02-05 02:25:15	0	http://suagajnq.myftp.biz/bfiyksdjbzttfrzxj4qxfcwajm9ngcfs7egb
1c0Hfjk	2014-02-05 02:25:14	0	http://suagajnq.myftp.biz/quu6bzg0fijgsz6aflhrrrl2ak8zidz5m2jpnxja6lo
1c0Hfjo	2014-02-05 02:25:15	0	http://suagajnq.myftp.biz/y15ncp2prvflmz2b44l7gfcm7rz84folok4
1evCLpq	2014-02-05 02:25:16	0	http://suagajnq.myftp.biz/ck2dcankwzntidq7pbjttmr4dek0ny31nhttmqs4p0
1evCJhd	2014-02-05 02:25:14	0	http://suagajnq.myftp.biz/dlfl0zhfxgg1mrdkhhzbzdfrip1gpi2xryho0pqeqa
1c0HcnU	2014-02-05 02:25:13	1	http://suagajnq.myftp.biz/xg1zxyzj0ztefshzbqafzmnfbogz9q9xj6qeno6dgks
1evCLpf	2014-02-05 02:25:13	14	http://suagajnq.myftp.biz/pzjbtjlfymwmfp20n22qhyh75mephkshlcjyiaw9fujwwg
1c0HcE8	2014-02-05 02:25:13	2	http://suagajnq.myftp.biz/7ls6zjvauygtuifgrnr29b9msyegxbuxiqkiinpiz5gsoy6h4
1evCLph	2014-02-05 02:25:13	0	http://suagajnq.myftp.biz/uk0ppjx6blibzaifz8c67ohbzgxa6zlv
1evCJh8	2014-02-05 02:25:13	6	http://suagajnq.myftp.biz/wxm9xnagwvyfgodthzbm9ymhwrg44geolqm33nz0losc
1c0HcnQ	2014-02-05 02:25:12	8	http://suagajnq.myftp.biz/b45hjenifdw0oxrwkzza6g4zxvusbnhsjszllkgkx4nlqsmqz
1c0Hf2U	2014-02-05 02:25:13	9	http://suagajnq.myftp.biz/xs05o3nzxbiygg6tkofk0jx1sddutvcpnetymvvhz4r2thl
1evCJ0S	2014-02-05 02:25:13	0	http://suagajnq.myftp.biz/0rzvqnjf7usvwzym3bkbw27kazfec
1evCKSt	2014-02-05 02:25:10	2	http://suagajnq.myftp.biz/wllci1pjj1ysd0qzberfyeyk89pptifqme7ljl
1c0HcnF	2014-02-05 02:25:11	0	http://suagajnq.myftp.biz/kq3cbzsa0ezpc0xbrqzdikl3j5fgzyhigb0hdeus
1evCJ0G	2014-02-05 02:25:12	1	http://suagajnq.myftp.biz/uz0pwwyzsxz5kfiezea8wnuupcxvmhyu6fmtpnj8jm9ybhbd
1c0HcnH	2014-02-05 02:25:11	21	http://suagajnq.myftp.biz/uyfzztxdevuwlttdj2pyuffqpbbpsgd
1evCL8V	2014-02-05 02:25:12	11	http://suagajnq.myftp.biz/myjq1jbucjjmg330zhzewtxbt8x3dro0rsupys3
1evCL8P	2014-02-05 02:25:12	15	http://suagajnq.myftp.biz/oykpqnkzjjxfuig5xeqt2yilzvwijso73ykvf9v3kximcl
1c0HeMr	2014-02-05 02:25:10	9	http://suagajnq.myftp.biz/ivp7nx6ifnquzkgqhxsxzuacpfidbe1
1c0HeMn	2014-02-05 02:25:10	5	http://suagajnq.myftp.biz/0pzwrpbpdu1rzdzvf1mwroi9lrlvvl0rzuznmswz3zswpw
1evCKSn	2014-02-05 02:25:10	2	http://suagajnq.myftp.biz/et1znega2ihrymzrojuvs36z6jxojgpuoewjgq
1evCKSj	2014-02-05 02:25:09	3	http://suagajnq.myftp.biz/9ge6gp2sizlqn7t5rf4nolg2fdn8yjr9xl
1c0HeMj	2014-02-05 02:25:10	2	http://suagajnq.myftp.biz/y3e1znimqgtzpymtecyli62tdpxh8m5zi5k
1c0HbQS	2014-02-05 02:25:08	1	http://suagajnq.myftp.biz/7d8x4cz68xredp7fnd1ejvjalvxqotltwmeilpjyevg
1c0H9bG	2014-02-05 02:25:08	14	http://suagajnq.myftp.biz/j5rzwcdg5b6kqetrzcjbvvcomb7ks4cwod
1evCKBV	2014-02-05 02:25:10	2	http://suagajnq.myftp.biz/oxhi5z65keevthlado0wzrpk46ukgrgda3vap7xwdtb
1evCKSc	2014-02-05 02:25:08	2	http://suagajnq.myftp.biz/09uosumkvrqzqdhlcjzknl6vfisjkvprbcgk8
1evCItO	2014-02-05 02:25:07	9	http://suagajnq.myftp.biz/4wzjjcr4wbdto10nggqnzldz37nfdd
1evCIK8	2014-02-05 02:25:07	3	http://suagajnq.myftp.biz/qzzdramwmri3wvmtqaf0avqgh1txp
1c0H9bt	2014-02-05 02:25:07	19	http://suagajnq.myftp.biz/ixytc3aetm7kif15lecmzpzkdtjwnytjijhotsh1
1c0HbAe	2014-02-05 02:25:09	12	http://suagajnq.myftp.biz/v3etl67dbpvv0czkrm4zk1ghgbtkx8mzqhek3wbvvav
1c0HbjN	2014-02-05 02:25:08	0	http://suagajnq.myftp.biz/ibmtnp79hvp6h2gfmzd7pnjukv5nrgv2nwkawpu
1c0HbjD	2014-02-05 02:25:07	0	http://suagajnq.myftp.biz/zjkerjq8mtnofqjdad3eu3q9ygevsfnblqc
1evCItE	2014-02-05 02:25:06	1	http://suagajnq.myftp.biz/awmox4izailqpdilzx0qudiz3ks9tz2q9gbx3z0kdlc9pi
1evCKBG	2014-02-05 02:25:06	9	http://suagajnq.myftp.biz/yzcvrmcl6ieutk8cbrptbcwj9ogd4jpzprdphr00lik7gaxa
1c0H8V0	2014-02-05 02:25:05	22	http://suagajnq.myftp.biz/vppoaztaymkymdbf29w1cucv5mwady26
1evCIdl	2014-02-05 02:25:06	2	http://suagajnq.myftp.biz/v1xxujex1ujh8pnf4dzq9qjtbfccqxom3wbkr1ky
1c0H8UU	2014-02-05 02:25:05	2	http://suagajnq.myftp.biz/rnnpruqzmcju4y9bxsptsp9dppsekrssqghrncjk
1evCIdh	2014-02-05 02:25:05	30	http://suagajnq.myftp.biz/6tlgqsmmaz5ntaihjwtuxhrddzkestohjzzcvizd
1c0H8Er	2014-02-05 02:25:04	2	http://suagajnq.myftp.biz/pipoxldzjcwvkxjnetxq1qlsv9hmdnuv8qoa
1evCKle	2014-02-05 02:25:04	0	http://suagajnq.myftp.biz/z3daxajhvqz6gsfzqf07cnmkm8ypusruqkzo
1evCKli	2014-02-05 02:25:05	0	http://suagajnq.myftp.biz/rorxt5mqqkroza8ybfypluw1ocejfkltim4wd2m0elq
1c0Hb37	2014-02-05 02:25:04	0	http://suagajnq.myftp.biz/zzwmag73v4dlkqiq7cevcic073csbgojza3vzfjykpy930r
1evCId9	2014-02-05 02:25:03	13	http://suagajnq.myftp.biz/cpbsa3yj7n0f4jyzgkwisd1bhc97yefcgbh6i2lakm3v7w7k
1evCIdb	2014-02-05 02:25:06	0	http://suagajnq.myftp.biz/srtzbshrgiy3ih3pz2qaipnnztzmkkoal3jf
1c0HaMD	2014-02-05 02:25:03	12	http://suagajnq.myftp.biz/hun5k3z7dhfvwxzytmudqkgohx2lykfrj
1c0H8ob	2014-02-05 02:25:03	0	http://suagajnq.myftp.biz/nzawqyecn5winegdextzpzxjzybg4dpvta9mizboxpt6pp
1c0EXAQ	2014-02-05 02:15:17	0	http://jhunfiu.myftp.biz/ynz2kqmgkence9skggeusssgcftj1vrpvugw9o9uu
1c0EXAS	2014-02-05 02:15:17	0	http://jhunfiu.myftp.biz/lajnpssop4z0xg9fdx3isbj2qq7zqluyqn6bz5l6tyj
1evBkap	2014-02-05 02:15:16	21	http://jhunfiu.myftp.biz/jsgpzpnxnwepoph3yiu5f0dlzghrxf
1evBmPN	2014-02-05 02:15:17	41	http://jhunfiu.myftp.biz/haxveodmyzoff64mpjbq90ztsyxxay4cytte
1evBkav	2014-02-05 02:15:18	0	http://jhunfiu.myftp.biz/dm0rz7xwkphigpuvwr4nhd01xewty2avsax0qra9clnmdo0
1c0EVZP	2014-02-05 02:15:16	0	http://jhunfiu.myftp.biz/blwzlzvnxhksw6atvcoqffnvqdpe2dqvuwi
1evBmPK	2014-02-05 02:15:16	0	http://jhunfiu.myftp.biz/4ded1d3igosgsw0wzmnvjwrzo9dwdl004rczffwycd
1c0EXAI	2014-02-05 02:15:16	3	http://jhunfiu.myftp.biz/obii244zjfah4yshammsuaqawknpnozhpmn
1evBmPy	2014-02-05 02:15:15	41	http://jhunfiu.myftp.biz/j8iympborwc4wxzxdr2aounbif5vb7l
1c0EUFg	2014-02-05 02:15:15	16	http://jhunfiu.myftp.biz/gxb62fmz5g0ofuzf5fdoixihhw32o7vi4sbnfj9l
1evBjU6	2014-02-05 02:15:14	0	http://jhunfiu.myftp.biz/ck2dcankwzntidq7pbjttmr4dek0ny31nhttmqs4p0
1c0EUFa	2014-02-05 02:15:14	0	http://jhunfiu.myftp.biz/dlfl0zhfxgg1mrdkhhzbzdfrip1gpi2xryho0pqeqa
1c0EUFd	2014-02-05 02:15:15	0	http://jhunfiu.myftp.biz/bfiyksdjbzttfrzxj4qxfcwajm9ngcfs7egb
1evBjU0	2014-02-05 02:15:14	0	http://jhunfiu.myftp.biz/quu6bzg0fijgsz6aflhrrrl2ak8zidz5m2jpnxja6lo
1c0EVJn	2014-02-05 02:15:14	0	http://jhunfiu.myftp.biz/y15ncp2prvflmz2b44l7gfcm7rz84folok4
1c0EVJf	2014-02-05 02:15:14	31	http://jhunfiu.myftp.biz/pzjbtjlfymwmfp20n22qhyh75mephkshlcjyiaw9fujwwg
1evBjTY	2014-02-05 02:15:16	3	http://jhunfiu.myftp.biz/uk0ppjx6blibzaifz8c67ohbzgxa6zlv
1evBmPI	2014-02-05 02:15:15	23	http://jhunfiu.myftp.biz/dxro09r2k6rt5nqz2rlg4cmpddwt6g8xxndquk9ee
1c0EVJd	2014-02-05 02:15:14	7	http://jhunfiu.myftp.biz/7ls6zjvauygtuifgrnr29b9msyegxbuxiqkiinpiz5gsoy6h4
1evBheL	2014-02-05 02:15:12	12	http://jhunfiu.myftp.biz/wxm9xnagwvyfgodthzbm9ymhwrg44geolqm33nz0losc
1evBjTS	2014-02-05 02:15:13	0	http://jhunfiu.myftp.biz/xg1zxyzj0ztefshzbqafzmnfbogz9q9xj6qeno6dgks
1c0EUoH	2014-02-05 02:15:13	0	http://jhunfiu.myftp.biz/0rzvqnjf7usvwzym3bkbw27kazfec
1c0EVsN	2014-02-05 02:15:12	22	http://jhunfiu.myftp.biz/xs05o3nzxbiygg6tkofk0jx1sddutvcpnetymvvhz4r2thl
1evBheG	2014-02-05 02:15:14	13	http://jhunfiu.myftp.biz/b45hjenifdw0oxrwkzza6g4zxvusbnhsjszllkgkx4nlqsmqz
1evBjDx	2014-02-05 02:15:12	21	http://jhunfiu.myftp.biz/myjq1jbucjjmg330zhzewtxbt8x3dro0rsupys3
1c0EUoy	2014-02-05 02:15:11	19	http://jhunfiu.myftp.biz/oykpqnkzjjxfuig5xeqt2yilzvwijso73ykvf9v3kximcl
1evBgYn	2014-02-05 02:15:11	0	http://jhunfiu.myftp.biz/kq3cbzsa0ezpc0xbrqzdikl3j5fgzyhigb0hdeus
1c0EUow	2014-02-05 02:15:11	56	http://jhunfiu.myftp.biz/uyfzztxdevuwlttdj2pyuffqpbbpsgd
1evBjDq	2014-02-05 02:15:10	10	http://jhunfiu.myftp.biz/0pzwrpbpdu1rzdzvf1mwroi9lrlvvl0rzuznmswz3zswpw
1c0EVcm	2014-02-05 02:15:10	3	http://jhunfiu.myftp.biz/uz0pwwyzsxz5kfiezea8wnuupcxvmhyu6fmtpnj8jm9ybhbd
1c0EVcm	2014-02-05 02:15:10	3	http://jhunfiu.myftp.biz/uz0pwwyzsxz5kfiezea8wnuupcxvmhyu6fmtpnj8jm9ybhbd
1c0EU8a	2014-02-05 02:15:11	15	http://jhunfiu.myftp.biz/ivp7nx6ifnquzkgqhxsxzuacpfidbe1
1evBjn4	2014-02-05 02:15:09	4	http://jhunfiu.myftp.biz/7d8x4cz68xredp7fnd1ejvjalvxqotltwmeilpjyevg
1c0EVcc	2014-02-05 02:15:11	2	http://jhunfiu.myftp.biz/y3e1znimqgtzpymtecyli62tdpxh8m5zi5k
1c0EU80	2014-02-05 02:15:09	4	http://jhunfiu.myftp.biz/9ge6gp2sizlqn7t5rf4nolg2fdn8yjr9xl
1evBjDk	2014-02-05 02:15:09	5	http://jhunfiu.myftp.biz/et1znega2ihrymzrojuvs36z6jxojgpuoewjgq
1c0EUVI	2014-02-05 02:15:08	13	http://jhunfiu.myftp.biz/j5rzwcdg5b6kqetrzcjbvvcomb7ks4cwod
1evBjn2	2014-02-05 02:15:08	12	http://jhunfiu.myftp.biz/09uosumkvrqzqdhlcjzknl6vfisjkvprbcgk8
1c0ETRB	2014-02-05 02:15:10	9	http://jhunfiu.myftp.biz/oxhi5z65keevthlado0wzrpk46ukgrgda3vap7xwdtb
1evBgHV	2014-02-05 02:15:07	29	http://jhunfiu.myftp.biz/v3etl67dbpvv0czkrm4zk1ghgbtkx8mzqhek3wbvvav
1evBjmX	2014-02-05 02:15:08	14	http://jhunfiu.myftp.biz/qzzdramwmri3wvmtqaf0avqgh1txp
1c0ETRx	2014-02-05 02:15:07	26	http://jhunfiu.myftp.biz/4wzjjcr4wbdto10nggqnzldz37nfdd
1evBgHQ	2014-02-05 02:15:07	4	http://jhunfiu.myftp.biz/ibmtnp79hvp6h2gfmzd7pnjukv5nrgv2nwkawpu
1evBgHO	2014-02-05 02:15:06	23	http://jhunfiu.myftp.biz/yzcvrmcl6ieutk8cbrptbcwj9ogd4jpzprdphr00lik7gaxa
1c0ETBh	2014-02-05 02:15:07	20	http://jhunfiu.myftp.biz/ixytc3aetm7kif15lecmzpzkdtjwnytjijhotsh1
1evBjmM	2014-02-05 02:15:05	48	http://jhunfiu.myftp.biz/vppoaztaymkymdbf29w1cucv5mwady26
1c0ETB4	2014-02-05 02:15:05	20	http://jhunfiu.myftp.biz/6tlgqsmmaz5ntaihjwtuxhrddzkestohjzzcvizd
1evBgHI	2014-02-05 02:15:05	2	http://jhunfiu.myftp.biz/v1xxujex1ujh8pnf4dzq9qjtbfccqxom3wbkr1ky
1c0ERJm	2014-02-05 02:15:03	2	http://jhunfiu.myftp.biz/pipoxldzjcwvkxjnetxq1qlsv9hmdnuv8qoa
1c0ETkL	2014-02-05 02:15:04	4	http://jhunfiu.myftp.biz/z3daxajhvqz6gsfzqf07cnmkm8ypusruqkzo
1evBj6q	2014-02-05 02:15:04	0	http://jhunfiu.myftp.biz/rorxt5mqqkroza8ybfypluw1ocejfkltim4wd2m0elq
1evBj6w	2014-02-05 02:15:04	3	http://jhunfiu.myftp.biz/zzwmag73v4dlkqiq7cevcic073csbgojza3vzfjykpy930r
1c0ERJE	2014-02-05 02:15:04	5	http://jhunfiu.myftp.biz/rnnpruqzmcju4y9bxsptsp9dppsekrssqghrncjk
1c0ERsU	2014-02-05 02:15:03	29	http://jhunfiu.myftp.biz/cpbsa3yj7n0f4jyzgkwisd1bhc97yefcgbh6i2lakm3v7w7k
1evBj6i	2014-02-05 02:15:03	13	http://jhunfiu.myftp.biz/srtzbshrgiy3ih3pz2qaipnnztzmkkoal3jf
1evBj6m	2014-02-05 02:15:03	1	http://jhunfiu.myftp.biz/nzawqyecn5winegdextzpzxjzybg4dpvta9mizboxpt6pp
1c0ERcC	2014-02-05 02:15:02	8	http://jhunfiu.myftp.biz/hun5k3z7dhfvwxzytmudqkgohx2lykfrj
1evANW4	2014-02-05 02:10:18	0	http://oqypfdw.myftp.biz/dm0rz7xwkphigpuvwr4nhd01xewty2avsax0qra9clnmdo0
1evAOJy	2014-02-05 02:10:17	27	http://oqypfdw.myftp.biz/haxveodmyzoff64mpjbq90ztsyxxay4cytte
1evANVY	2014-02-05 02:10:17	0	http://oqypfdw.myftp.biz/ynz2kqmgkence9skggeusssgcftj1vrpvugw9o9uu
1evAOJC	2014-02-05 02:10:17	0	http://oqypfdw.myftp.biz/lajnpssop4z0xg9fdx3isbj2qq7zqluyqn6bz5l6tyj
1evAOJw	2014-02-05 02:10:19	19	http://oqypfdw.myftp.biz/jsgpzpnxnwepoph3yiu5f0dlzghrxf
1evANFE	2014-02-05 02:10:16	0	http://oqypfdw.myftp.biz/4ded1d3igosgsw0wzmnvjwrzo9dwdl004rczffwycd
1evAOJs	2014-02-05 02:10:16	0	http://oqypfdw.myftp.biz/obii244zjfah4yshammsuaqawknpnozhpmn
1evANFC	2014-02-05 02:10:16	7	http://oqypfdw.myftp.biz/dxro09r2k6rt5nqz2rlg4cmpddwt6g8xxndquk9ee
1evANVS	2014-02-05 02:10:16	0	http://oqypfdw.myftp.biz/blwzlzvnxhksw6atvcoqffnvqdpe2dqvuwi
1evANFy	2014-02-05 02:10:15	0	http://oqypfdw.myftp.biz/bfiyksdjbzttfrzxj4qxfcwajm9ngcfs7egb
1evAOt9	2014-02-05 02:10:15	2	http://oqypfdw.myftp.biz/gxb62fmz5g0ofuzf5fdoixihhw32o7vi4sbnfj9l
1evANFt	2014-02-05 02:10:15	0	http://oqypfdw.myftp.biz/ck2dcankwzntidq7pbjttmr4dek0ny31nhttmqs4p0
1evANFw	2014-02-05 02:10:15	76	http://oqypfdw.myftp.biz/j8iympborwc4wxzxdr2aounbif5vb7l
1evAOsY	2014-02-05 02:10:14	0	http://oqypfdw.myftp.biz/quu6bzg0fijgsz6aflhrrrl2ak8zidz5m2jpnxja6lo
1evANp9	2014-02-05 02:10:14	0	http://oqypfdw.myftp.biz/uk0ppjx6blibzaifz8c67ohbzgxa6zlv
1evANFp	2014-02-05 02:10:17	0	http://oqypfdw.myftp.biz/y15ncp2prvflmz2b44l7gfcm7rz84folok4
1evANFr	2014-02-05 02:10:14	0	http://oqypfdw.myftp.biz/dlfl0zhfxgg1mrdkhhzbzdfrip1gpi2xryho0pqeqa
1evANp1	2014-02-05 02:10:13	5	http://oqypfdw.myftp.biz/wxm9xnagwvyfgodthzbm9ymhwrg44geolqm33nz0losc
1evANp7	2014-02-05 02:10:13	11	http://oqypfdw.myftp.biz/pzjbtjlfymwmfp20n22qhyh75mephkshlcjyiaw9fujwwg
1evAOcE	2014-02-05 02:10:13	0	http://oqypfdw.myftp.biz/xg1zxyzj0ztefshzbqafzmnfbogz9q9xj6qeno6dgks
1evANp5	2014-02-05 02:10:13	0	http://oqypfdw.myftp.biz/7ls6zjvauygtuifgrnr29b9msyegxbuxiqkiinpiz5gsoy6h4
1evAOcA	2014-02-05 02:10:12	0	http://oqypfdw.myftp.biz/0rzvqnjf7usvwzym3bkbw27kazfec
1evAOco	2014-02-05 02:10:12	7	http://oqypfdw.myftp.biz/myjq1jbucjjmg330zhzewtxbt8x3dro0rsupys3
1evAOcw	2014-02-05 02:10:12	14	http://oqypfdw.myftp.biz/xs05o3nzxbiygg6tkofk0jx1sddutvcpnetymvvhz4r2thl
1evAOcq	2014-02-05 02:10:12	7	http://oqypfdw.myftp.biz/b45hjenifdw0oxrwkzza6g4zxvusbnhsjszllkgkx4nlqsmqz
1evAN8B	2014-02-05 02:10:12	27	http://oqypfdw.myftp.biz/uyfzztxdevuwlttdj2pyuffqpbbpsgd
1evAN8D	2014-02-05 02:10:11	6	http://oqypfdw.myftp.biz/oykpqnkzjjxfuig5xeqt2yilzvwijso73ykvf9v3kximcl
1evALgY	2014-02-05 02:10:11	0	http://oqypfdw.myftp.biz/kq3cbzsa0ezpc0xbrqzdikl3j5fgzyhigb0hdeus
1evALgU	2014-02-05 02:10:11	2	http://oqypfdw.myftp.biz/wllci1pjj1ysd0qzberfyeyk89pptifqme7ljl
1evALgS	2014-02-05 02:10:10	2	http://oqypfdw.myftp.biz/uz0pwwyzsxz5kfiezea8wnuupcxvmhyu6fmtpnj8jm9ybhbd
1evALgO	2014-02-05 02:10:12	9	http://oqypfdw.myftp.biz/0pzwrpbpdu1rzdzvf1mwroi9lrlvvl0rzuznmswz3zswpw
1evAN8n	2014-02-05 02:10:12	1	http://oqypfdw.myftp.biz/et1znega2ihrymzrojuvs36z6jxojgpuoewjgq
1evAN8v	2014-02-05 02:10:13	1	http://oqypfdw.myftp.biz/ivp7nx6ifnquzkgqhxsxzuacpfidbe1
1evAL0t	2014-02-05 02:10:11	1	http://oqypfdw.myftp.biz/y3e1znimqgtzpymtecyli62tdpxh8m5zi5k
1evAMS6	2014-02-05 02:10:09	5	http://oqypfdw.myftp.biz/09uosumkvrqzqdhlcjzknl6vfisjkvprbcgk8
1evAN8l	2014-02-05 02:10:09	2	http://oqypfdw.myftp.biz/9ge6gp2sizlqn7t5rf4nolg2fdn8yjr9xl
1evAL0r	2014-02-05 02:10:09	1	http://oqypfdw.myftp.biz/7d8x4cz68xredp7fnd1ejvjalvxqotltwmeilpjyevg
1evAMRY	2014-02-05 02:10:08	5	http://oqypfdw.myftp.biz/j5rzwcdg5b6kqetrzcjbvvcomb7ks4cwod
1evAL0n	2014-02-05 02:10:08	11	http://oqypfdw.myftp.biz/oxhi5z65keevthlado0wzrpk46ukgrgda3vap7xwdtb
1evAMRU	2014-02-05 02:10:08	10	http://oqypfdw.myftp.biz/v3etl67dbpvv0czkrm4zk1ghgbtkx8mzqhek3wbvvav
1evAKJZ	2014-02-05 02:10:09	6	http://oqypfdw.myftp.biz/4wzjjcr4wbdto10nggqnzldz37nfdd
1evAL0d	2014-02-05 02:10:07	4	http://oqypfdw.myftp.biz/qzzdramwmri3wvmtqaf0avqgh1txp
1evAKJT	2014-02-05 02:10:07	0	http://oqypfdw.myftp.biz/ibmtnp79hvp6h2gfmzd7pnjukv5nrgv2nwkawpu
1evAMRP	2014-02-05 02:10:07	7	http://oqypfdw.myftp.biz/ixytc3aetm7kif15lecmzpzkdtjwnytjijhotsh1
1evAMBz	2014-02-05 02:10:07	0	http://oqypfdw.myftp.biz/awmox4izailqpdilzx0qudiz3ks9tz2q9gbx3z0kdlc9pi
1evAMBx	2014-02-05 02:10:07	0	http://oqypfdw.myftp.biz/zjkerjq8mtnofqjdad3eu3q9ygevsfnblqc
1evAMBB	2014-02-05 02:10:08	7	http://oqypfdw.myftp.biz/yzcvrmcl6ieutk8cbrptbcwj9ogd4jpzprdphr00lik7gaxa
1evAKtt	2014-02-05 02:10:05	2	http://oqypfdw.myftp.biz/rnnpruqzmcju4y9bxsptsp9dppsekrssqghrncjk
1evAKJJ	2014-02-05 02:10:05	2	http://oqypfdw.myftp.biz/v1xxujex1ujh8pnf4dzq9qjtbfccqxom3wbkr1ky
1evAMBt	2014-02-05 02:10:05	16	http://oqypfdw.myftp.biz/6tlgqsmmaz5ntaihjwtuxhrddzkestohjzzcvizd
1evAKJL	2014-02-05 02:10:06	14	http://oqypfdw.myftp.biz/vppoaztaymkymdbf29w1cucv5mwady26
1evAKti	2014-02-05 02:10:04	3	http://oqypfdw.myftp.biz/pipoxldzjcwvkxjnetxq1qlsv9hmdnuv8qoa
1evAKtk	2014-02-05 02:10:04	3	http://oqypfdw.myftp.biz/z3daxajhvqz6gsfzqf07cnmkm8ypusruqkzo
1evAMBp	2014-02-05 02:10:05	1	http://oqypfdw.myftp.biz/zzwmag73v4dlkqiq7cevcic073csbgojza3vzfjykpy930r
1evAKtm	2014-02-05 02:10:04	1	http://oqypfdw.myftp.biz/rorxt5mqqkroza8ybfypluw1ocejfkltim4wd2m0elq
1evAMl5	2014-02-05 02:10:03	0	http://oqypfdw.myftp.biz/srtzbshrgiy3ih3pz2qaipnnztzmkkoal3jf
1evAMBj	2014-02-05 02:10:03	1	http://oqypfdw.myftp.biz/nzawqyecn5winegdextzpzxjzybg4dpvta9mizboxpt6pp
1evAMl1	2014-02-05 02:10:03	16	http://oqypfdw.myftp.biz/hun5k3z7dhfvwxzytmudqkgohx2lykfrj
1evAMl3	2014-02-05 02:10:04	15	http://oqypfdw.myftp.biz/cpbsa3yj7n0f4jyzgkwisd1bhc97yefcgbh6i2lakm3v7w7k
1c0BLoQ	2014-02-05 02:00:29	0	http://qrunxhnmg.serveftp.com/dm0rz7xwkphigpuvwr4nhd01xewty2avsax0qra9clnmdo0
1c0BL8v	2014-02-05 02:00:43	0	http://qrunxhnmg.serveftp.com/ynz2kqmgkence9skggeusssgcftj1vrpvugw9o9uu
1evzNkD	2014-02-05 02:00:28	0	http://qrunxhnmg.serveftp.com/lajnpssop4z0xg9fdx3isbj2qq7zqluyqn6bz5l6tyj
1c0BL8r	2014-02-05 02:00:28	29	http://qrunxhnmg.serveftp.com/jsgpzpnxnwepoph3yiu5f0dlzghrxf
1c0BMJr	2014-02-05 02:00:27	54	http://qrunxhnmg.serveftp.com/haxveodmyzoff64mpjbq90ztsyxxay4cytte
1evzN4h	2014-02-05 02:00:27	0	http://qrunxhnmg.serveftp.com/blwzlzvnxhksw6atvcoqffnvqdpe2dqvuwi
1c0BL8m	2014-02-05 02:00:36	0	http://qrunxhnmg.serveftp.com/obii244zjfah4yshammsuaqawknpnozhpmn
1c0BKRO	2014-02-05 02:00:39	23	http://qrunxhnmg.serveftp.com/j8iympborwc4wxzxdr2aounbif5vb7l
1c0BL8d	2014-02-05 02:00:41	45	http://qrunxhnmg.serveftp.com/dxro09r2k6rt5nqz2rlg4cmpddwt6g8xxndquk9ee
1c0BL8j	2014-02-05 02:00:26	0	http://qrunxhnmg.serveftp.com/4ded1d3igosgsw0wzmnvjwrzo9dwdl004rczffwycd
1c0BKkU	2014-02-05 02:00:39	1	http://qrunxhnmg.serveftp.com/xg1zxyzj0ztefshzbqafzmnfbogz9q9xj6qeno6dgks
1c0BJxp	2014-02-05 02:00:27	0	http://qrunxhnmg.serveftp.com/quu6bzg0fijgsz6aflhrrrl2ak8zidz5m2jpnxja6lo
1c0BKBo	2014-02-05 02:00:24	0	http://qrunxhnmg.serveftp.com/uk0ppjx6blibzaifz8c67ohbzgxa6zlv
1c0BJxe	2014-02-05 02:00:25	18	http://qrunxhnmg.serveftp.com/wxm9xnagwvyfgodthzbm9ymhwrg44geolqm33nz0losc
1evzPcv	2014-02-05 02:00:24	27	http://qrunxhnmg.serveftp.com/pzjbtjlfymwmfp20n22qhyh75mephkshlcjyiaw9fujwwg
1c0BJxh	2014-02-05 02:00:29	5	http://qrunxhnmg.serveftp.com/7ls6zjvauygtuifgrnr29b9msyegxbuxiqkiinpiz5gsoy6h4
1evzPch	2014-02-05 02:00:38	0	http://qrunxhnmg.serveftp.com/0rzvqnjf7usvwzym3bkbw27kazfec
1evzMNQ	2014-02-05 02:00:30	0	http://qrunxhnmg.serveftp.com/dlfl0zhfxgg1mrdkhhzbzdfrip1gpi2xryho0pqeqa
1c0BKRW	2014-02-05 02:00:27	0	http://qrunxhnmg.serveftp.com/bfiyksdjbzttfrzxj4qxfcwajm9ngcfs7egb
